sample_index,roll_id,die_index,value,held,source,rescued,rescue_kind,escape_recovered,stuck_reroll,stuck_nudge,stuck_reason,final_align,unsettled_secs,floor_stuck_secs,final_angular_speed,final_linear_speed,final_x,final_z,final_height,spawn_x,spawn_y,spawn_z,roll_duration_secs
10445,9728,0,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0960,-0.0950,0.0217,-0.0540,0.0848,-0.0618,0.383
10446,9728,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0924,-0.0678,0.0217,0.0642,0.0520,-0.0475,0.383
10447,9728,2,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0427,0.0083,0.0217,-0.0041,0.0574,-0.0115,0.383
10448,9728,3,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0660,0.0317,0.0217,-0.0518,0.0504,0.0438,0.383
10449,9728,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0889,0.0906,0.0216,0.0581,0.0826,0.0553,0.383
10450,9729,0,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0199,-0.0627,0.0217,-0.0436,0.0595,-0.0570,0.800
10451,9729,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0337,-0.0737,0.0217,0.0455,0.0738,-0.0667,0.800
10452,9729,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0021,0.0195,0.0217,0.0031,0.0642,0.0116,0.800
10453,9729,3,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0454,0.0615,0.0216,-0.0498,0.0700,0.0637,0.800
10454,9729,4,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0566,0.0552,0.0217,0.0639,0.0666,0.0572,0.800
10455,9730,0,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0550,-0.0659,0.0217,-0.0535,0.0867,-0.0453,0.817
10456,9730,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0971,-0.0971,0.0217,0.0598,0.0773,-0.0620,0.817
10457,9730,2,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0537,-0.0948,0.0217,-0.0002,0.0666,-0.0085,0.817
10458,9730,3,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0607,0.0594,0.0216,-0.0658,0.0787,0.0432,0.817
10459,9730,4,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0457,0.0509,0.0216,0.0441,0.0656,0.0511,0.817
10460,9731,0,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0512,-0.0543,0.0217,-0.0581,0.0530,-0.0546,1.300
10461,9731,1,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0556,0.0817,0.0217,0.0558,0.0705,-0.0516,1.300
10462,9731,2,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0853,-0.0057,0.0217,0.0056,0.0829,-0.0099,1.300
10463,9731,3,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0248,0.0781,0.0217,-0.0477,0.0577,0.0562,1.300
10464,9731,4,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0104,0.0509,0.0217,0.0637,0.0513,0.0529,1.300
10465,9732,0,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0596,-0.0971,0.0217,-0.0472,0.0530,-0.0652,0.850
10466,9732,1,5,false,batch,false,,false,false,false,,0.981,0.000,0.000,0.0000,0.0000,0.0753,-0.0707,0.0249,0.0455,0.0671,-0.0593,0.850
10467,9732,2,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0729,-0.0307,0.0217,0.0112,0.0505,-0.0017,0.850
10468,9732,3,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0457,0.0553,0.0217,-0.0435,0.0818,0.0434,0.850
10469,9732,4,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0651,0.0620,0.0216,0.0581,0.0697,0.0617,0.850
10470,9733,0,4,false,batch,true,stacked,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0587,-0.0905,0.0217,-0.0556,0.0575,-0.0448,1.433
10471,9733,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0637,-0.0590,0.0217,0.0659,0.0594,-0.0631,1.433
10472,9733,2,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0131,-0.0746,0.0217,0.0039,0.0738,0.0057,1.433
10473,9733,3,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0476,0.0540,0.0217,-0.0446,0.0619,0.0577,1.433
10474,9733,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0949,0.0716,0.0216,0.0564,0.0503,0.0610,1.433
10475,9734,0,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0684,-0.0191,0.0216,-0.0436,0.0723,-0.0577,1.300
10476,9734,1,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0367,-0.0520,0.0217,0.0532,0.0798,-0.0455,1.300
10477,9734,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0129,-0.0014,0.0217,0.0116,0.0540,0.0010,1.300
10478,9734,3,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0486,0.0733,0.0217,-0.0432,0.0838,0.0669,1.300
10479,9734,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0915,0.0598,0.0217,0.0661,0.0541,0.0557,1.300
10480,9735,0,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0565,-0.0428,0.0217,-0.0614,0.0570,-0.0667,0.150
10481,9735,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0754,-0.0735,0.0217,0.0589,0.0707,-0.0495,0.150
10482,9735,2,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0617,0.0387,0.0217,0.0013,0.0625,0.0095,0.150
10483,9735,3,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0957,0.0782,0.0217,-0.0496,0.0511,0.0493,0.150
10484,9735,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0612,0.0573,0.0216,0.0588,0.0735,0.0544,0.150
10485,9736,0,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0629,-0.0684,0.0217,-0.0657,0.0660,-0.0607,0.664
10486,9736,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0869,-0.0923,0.0217,0.0633,0.0799,-0.0435,0.664
10487,9736,2,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0116,0.0910,0.0217,0.0119,0.0582,0.0013,0.664
10488,9736,3,4,false,batch,true,floor,false,true,false,floor-stuck-timeout,0.759,0.883,4.007,0.0514,0.0020,-0.0934,0.0938,0.0283,-0.0538,0.0555,0.0594,0.664
10489,9736,4,1,false,batch,true,stacked,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0704,0.0231,0.0216,0.0460,0.0515,0.0464,0.664
10490,9737,0,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0570,-0.0857,0.0217,-0.0640,0.0603,-0.0655,0.933
10491,9737,1,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0866,-0.0845,0.0217,0.0616,0.0862,-0.0538,0.933
10492,9737,2,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0911,0.0069,0.0217,0.0063,0.0525,-0.0012,0.933
10493,9737,3,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0357,0.0569,0.0217,-0.0571,0.0837,0.0648,0.933
10494,9737,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0337,0.0374,0.0216,0.0543,0.0517,0.0507,0.933
10495,9738,0,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0495,-0.0535,0.0217,-0.0490,0.0776,-0.0575,0.850
10496,9738,1,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0537,-0.0666,0.0217,0.0576,0.0594,-0.0635,0.850
10497,9738,2,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0108,-0.0134,0.0217,0.0021,0.0574,0.0086,0.850
10498,9738,3,6,false,batch,false,,false,false,false,,0.988,0.000,0.000,0.0000,0.0000,-0.0596,0.0732,0.0240,-0.0666,0.0697,0.0667,0.850
10499,9738,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0827,0.0620,0.0217,0.0666,0.0699,0.0453,0.850
10500,9739,0,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0563,-0.0682,0.0216,-0.0474,0.0765,-0.0577,0.133
10501,9739,1,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0756,-0.0732,0.0217,0.0511,0.0826,-0.0536,0.133
10502,9739,2,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0066,-0.0326,0.0217,-0.0038,0.0811,-0.0039,0.133
10503,9739,3,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0802,0.0917,0.0217,-0.0547,0.0791,0.0453,0.133
10504,9739,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0662,0.0633,0.0216,0.0584,0.0697,0.0652,0.133
10505,9740,0,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0621,-0.0589,0.0216,-0.0460,0.0635,-0.0483,1.150
10506,9740,1,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0549,-0.0032,0.0217,0.0550,0.0761,-0.0495,1.150
10507,9740,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0103,-0.0213,0.0217,-0.0082,0.0506,-0.0115,1.150
10508,9740,3,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0364,0.0447,0.0217,-0.0441,0.0582,0.0476,1.150
10509,9740,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0271,0.0683,0.0216,0.0467,0.0769,0.0645,1.150
10510,9741,0,3,false,batch,true,stacked,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0228,-0.0690,0.0216,-0.0439,0.0832,-0.0578,0.867
10511,9741,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0731,-0.0149,0.0217,0.0629,0.0871,-0.0480,0.867
10512,9741,2,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0070,-0.0181,0.0217,0.0073,0.0692,0.0074,0.867
10513,9741,3,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0392,0.0538,0.0217,-0.0616,0.0726,0.0566,0.867
10514,9741,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0819,0.0903,0.0216,0.0537,0.0554,0.0492,0.867
10515,9742,0,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0655,-0.0426,0.0216,-0.0562,0.0694,-0.0500,0.850
10516,9742,1,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0555,-0.0470,0.0217,0.0523,0.0608,-0.0628,0.850
10517,9742,2,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0141,-0.0072,0.0217,0.0105,0.0590,-0.0072,0.850
10518,9742,3,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0368,0.0666,0.0217,-0.0444,0.0727,0.0586,0.850
10519,9742,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0698,0.0832,0.0216,0.0670,0.0734,0.0669,0.850
10520,9743,0,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0802,-0.0752,0.0217,-0.0506,0.0815,-0.0668,0.613
10521,9743,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0393,-0.0659,0.0217,0.0532,0.0782,-0.0605,0.613
10522,9743,2,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0101,-0.0200,0.0217,-0.0079,0.0624,-0.0073,0.613
10523,9743,3,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0598,0.0519,0.0217,-0.0467,0.0870,0.0586,0.613
10524,9743,4,5,false,batch,true,floor,false,true,false,floor-stuck-timeout,0.766,3.817,4.000,0.3720,0.0023,0.0947,0.0967,0.0284,0.0575,0.0726,0.0566,0.613
10525,9744,0,4,false,batch,true,stacked,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0849,-0.0892,0.0217,-0.0451,0.0587,-0.0511,1.250
10526,9744,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0855,-0.0732,0.0217,0.0632,0.0630,-0.0531,1.250
10527,9744,2,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0327,-0.0535,0.0217,-0.0078,0.0754,0.0041,1.250
10528,9744,3,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0960,0.0921,0.0217,-0.0606,0.0567,0.0496,1.250
10529,9744,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0659,0.0518,0.0216,0.0442,0.0605,0.0641,1.250
10530,9745,0,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0673,-0.0353,0.0217,-0.0623,0.0873,-0.0431,0.480
10531,9745,1,1,false,batch,true,wall,false,true,false,wall-blocked,0.962,0.800,0.000,0.0000,0.0000,0.1071,-0.1101,0.1050,0.0595,0.0514,-0.0503,0.480
10532,9745,2,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0063,0.0005,0.0217,-0.0079,0.0755,0.0010,0.480
10533,9745,3,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0469,0.0553,0.0217,-0.0467,0.0741,0.0653,0.480
10534,9745,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0251,0.0522,0.0217,0.0458,0.0877,0.0613,0.480
10535,9746,0,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0666,-0.0652,0.0217,-0.0488,0.0796,-0.0604,0.850
10536,9746,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0469,-0.0553,0.0217,0.0507,0.0597,-0.0474,0.850
10537,9746,2,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0122,-0.0173,0.0217,0.0008,0.0783,0.0033,0.850
10538,9746,3,3,false,batch,false,,false,false,false,,0.984,0.000,0.000,0.0000,0.0000,-0.0509,0.0272,0.0243,-0.0618,0.0511,0.0494,0.850
10539,9746,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0696,0.0535,0.0217,0.0526,0.0582,0.0508,0.850
10540,9747,0,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0745,-0.0397,0.0216,-0.0488,0.0700,-0.0641,1.150
10541,9747,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0504,-0.0497,0.0217,0.0512,0.0656,-0.0521,1.150
10542,9747,2,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0048,-0.0069,0.0217,0.0032,0.0661,0.0032,1.150
10543,9747,3,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0759,0.0402,0.0217,-0.0594,0.0595,0.0504,1.150
10544,9747,4,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0812,0.0460,0.0216,0.0607,0.0780,0.0537,1.150
10545,9748,0,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0595,-0.0539,0.0217,-0.0669,0.0717,-0.0460,1.483
10546,9748,1,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0865,-0.0890,0.0217,0.0461,0.0783,-0.0508,1.483
10547,9748,2,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0782,0.0041,0.0217,0.0007,0.0609,0.0053,1.483
10548,9748,3,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0709,0.0691,0.0217,-0.0615,0.0837,0.0579,1.483
10549,9748,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0842,0.0713,0.0216,0.0546,0.0607,0.0646,1.483
10550,9749,0,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0743,-0.0848,0.0217,-0.0591,0.0641,-0.0599,1.033
10551,9749,1,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0354,-0.0570,0.0217,0.0453,0.0516,-0.0622,1.033
10552,9749,2,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0227,-0.0289,0.0217,-0.0085,0.0860,0.0014,1.033
10553,9749,3,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0880,0.0852,0.0217,-0.0469,0.0756,0.0466,1.033
10554,9749,4,3,false,batch,false,,false,false,false,,0.962,0.000,0.000,0.0000,0.0000,0.0822,0.0670,0.0254,0.0509,0.0877,0.0434,1.033
10555,9750,0,2,false,batch,true,stacked,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0843,-0.0856,0.0217,-0.0531,0.0613,-0.0461,1.000
10556,9750,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0508,-0.0667,0.0217,0.0536,0.0652,-0.0668,1.000
10557,9750,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0129,-0.0019,0.0217,0.0033,0.0794,0.0040,1.000
10558,9750,3,2,false,batch,false,,false,false,false,,0.952,0.000,0.000,0.0000,0.0000,-0.0632,0.0333,0.0258,-0.0649,0.0656,0.0468,1.000
10559,9750,4,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0696,0.0667,0.0216,0.0624,0.0599,0.0647,1.000
10560,9751,0,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0907,-0.0813,0.0217,-0.0509,0.0585,-0.0566,1.483
10561,9751,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0668,-0.0497,0.0217,0.0490,0.0653,-0.0654,1.483
10562,9751,2,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0270,-0.0190,0.0217,-0.0032,0.0735,0.0109,1.483
10563,9751,3,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0844,0.0572,0.0217,-0.0559,0.0741,0.0626,1.483
10564,9751,4,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0552,0.0556,0.0217,0.0615,0.0835,0.0510,1.483
10565,9752,0,3,false,batch,true,stacked,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0549,-0.0246,0.0216,-0.0527,0.0891,-0.0445,0.549
10566,9752,1,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0964,-0.0784,0.0217,0.0516,0.0725,-0.0455,0.549
10567,9752,2,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0158,0.0546,0.0217,0.0090,0.0706,-0.0099,0.549
10568,9752,3,3,false,batch,true,floor,false,true,false,floor-stuck-timeout,0.739,0.317,4.008,0.1067,0.0020,-0.0956,0.0938,0.0284,-0.0667,0.0733,0.0634,0.549
10569,9752,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0891,0.0564,0.0216,0.0590,0.0858,0.0637,0.549
10570,9753,0,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0540,-0.0509,0.0217,-0.0457,0.0615,-0.0446,0.932
10571,9753,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0834,-0.0778,0.0217,0.0620,0.0650,-0.0579,0.932
10572,9753,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0231,0.0564,0.0217,0.0119,0.0844,-0.0091,0.932
10573,9753,3,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0914,0.0778,0.0217,-0.0518,0.0833,0.0488,0.932
10574,9753,4,1,false,batch,false,,false,false,false,,0.986,0.000,0.000,0.0000,0.0000,0.0720,0.0837,0.0242,0.0614,0.0859,0.0560,0.932
10575,9754,0,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0478,-0.0606,0.0217,-0.0434,0.0628,-0.0519,1.200
10576,9754,1,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0557,-0.0723,0.0217,0.0540,0.0735,-0.0633,1.200
10577,9754,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0099,-0.0046,0.0217,-0.0064,0.0581,-0.0079,1.200
10578,9754,3,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0519,0.0669,0.0217,-0.0531,0.0628,0.0520,1.200
10579,9754,4,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0544,0.0571,0.0217,0.0509,0.0542,0.0438,1.200
10580,9755,0,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0819,-0.0786,0.0217,-0.0559,0.0640,-0.0547,0.900
10581,9755,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0893,-0.0486,0.0217,0.0604,0.0857,-0.0497,0.900
10582,9755,2,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0937,0.0395,0.0217,0.0107,0.0665,0.0034,0.900
10583,9755,3,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0907,0.0827,0.0217,-0.0583,0.0863,0.0602,0.900
10584,9755,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0911,0.0910,0.0216,0.0501,0.0724,0.0486,0.900
10585,9756,0,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0382,-0.0443,0.0217,-0.0626,0.0542,-0.0479,1.317
10586,9756,1,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0810,-0.0899,0.0217,0.0523,0.0696,-0.0507,1.317
10587,9756,2,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0124,0.0350,0.0217,-0.0020,0.0837,0.0004,1.317
10588,9756,3,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0593,0.0726,0.0217,-0.0614,0.0592,0.0547,1.317
10589,9756,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0933,0.0694,0.0216,0.0606,0.0641,0.0644,1.317
10590,9757,0,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0756,-0.0681,0.0217,-0.0516,0.0706,-0.0497,1.233
10591,9757,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0397,-0.0548,0.0217,0.0468,0.0616,-0.0569,1.233
10592,9757,2,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0803,0.0586,0.0217,-0.0012,0.0873,-0.0078,1.233
10593,9757,3,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0429,0.0726,0.0217,-0.0520,0.0586,0.0535,1.233
10594,9757,4,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0068,0.0696,0.0216,0.0585,0.0590,0.0662,1.233
10595,9758,0,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0729,-0.0787,0.0216,-0.0557,0.0556,-0.0476,0.526
10596,9758,1,6,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0436,-0.0571,0.0217,0.0530,0.0549,-0.0633,0.526
10597,9758,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0259,0.0446,0.0217,0.0027,0.0688,0.0033,0.526
10598,9758,3,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0711,0.0573,0.0217,-0.0497,0.0534,0.0523,0.526
10599,9758,4,1,false,batch,true,floor,false,true,false,floor-stuck-timeout,0.806,1.950,4.000,0.0600,0.0020,0.0492,0.0981,0.0280,0.0483,0.0872,0.0510,0.526
10600,9759,0,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0605,-0.0491,0.0217,-0.0643,0.0576,-0.0536,1.233
10601,9759,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0650,-0.0961,0.0217,0.0483,0.0672,-0.0517,1.233
10602,9759,2,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0592,0.0058,0.0217,0.0045,0.0810,0.0104,1.233
10603,9759,3,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0638,0.0566,0.0217,-0.0644,0.0572,0.0593,1.233
10604,9759,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0943,0.0759,0.0217,0.0495,0.0724,0.0496,1.233
10605,9760,0,3,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0393,-0.0609,0.0216,-0.0658,0.0697,-0.0648,0.900
10606,9760,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0646,-0.0323,0.0217,0.0517,0.0864,-0.0477,0.900
10607,9760,2,5,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0242,0.0229,0.0217,0.0085,0.0830,-0.0095,0.900
10608,9760,3,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0536,0.0658,0.0217,-0.0485,0.0603,0.0607,0.900
10609,9760,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,0.0590,0.0311,0.0217,0.0465,0.0632,0.0565,0.900
10610,9761,0,4,false,batch,false,,false,false,false,,1.000,0.000,0.000,0.0000,0.0000,-0.0522,-0.0318,0.0216,-0.0560,0.0736,-0.0612,1.100
