sample_index,roll_id,die_index,value,held,source,rescued,rescue_kind,escape_recovered,stuck_reroll,stuck_nudge,stuck_reason,final_align,unsettled_secs,final_x,final_z,final_height,spawn_x,spawn_y,spawn_z,roll_duration_secs
10003,9055,3,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0585,0.0594,0.0216,-0.0527,0.0872,0.0627,1.085
10004,9055,4,1,false,batch,false,,false,false,false,,1.000,0.000,0.0636,0.0521,0.0216,0.0558,0.0586,0.0602,1.085
10000,9056,0,3,false,batch,false,,false,false,false,,0.989,0.000,-0.0911,-0.0701,0.0238,-0.0507,0.0811,-0.0497,0.183
10001,9056,1,2,false,batch,false,,false,false,false,,1.000,0.000,0.0599,-0.0630,0.0216,0.0432,0.0667,-0.0583,0.183
10002,9056,2,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0053,0.0364,0.0217,-0.0039,0.0635,0.0002,0.183
10003,9056,3,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0735,0.0833,0.0216,-0.0519,0.0579,0.0554,0.183
10004,9056,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.0454,0.0792,0.0216,0.0660,0.0800,0.0472,0.183
10000,9057,0,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0603,-0.0466,0.0216,-0.0633,0.0769,-0.0522,0.667
10001,9057,1,1,false,batch,false,,false,false,false,,1.000,0.000,0.0933,-0.0934,0.0216,0.0627,0.0592,-0.0550,0.667
10002,9057,2,6,false,batch,false,,false,false,false,,1.000,0.000,0.0134,-0.0928,0.0217,0.0017,0.0620,-0.0039,0.667
10003,9057,3,4,false,batch,true,wall,false,true,true,wall-blocked,0.860,0.800,-0.0997,0.0745,0.0289,-0.0524,0.0514,0.0515,0.667
10004,9057,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.0631,0.0406,0.0216,0.0556,0.0678,0.0467,0.667
10000,9058,0,2,false,batch,false,,false,false,false,,1.000,0.000,-0.0605,-0.0582,0.0216,-0.0670,0.0780,-0.0590,0.577
10001,9058,1,5,false,batch,true,stacked,false,false,false,,1.000,0.000,0.0605,-0.0897,0.0216,0.0442,0.0851,-0.0547,0.577
10002,9058,2,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0122,-0.0335,0.0216,-0.0076,0.0540,0.0098,0.577
10003,9058,3,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0859,0.0694,0.0216,-0.0465,0.0570,0.0443,0.577
10004,9058,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.0722,0.0430,0.0216,0.0573,0.0676,0.0607,0.577
10000,9059,0,3,false,batch,true,floor|stacked,false,true,true,floor-stuck-timeout,0.762,3.000,-0.0954,-0.0815,0.0282,-0.0664,0.0687,-0.0484,0.433
10001,9059,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.0905,-0.0853,0.0216,0.0535,0.0503,-0.0522,0.433
10002,9059,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.0077,-0.0141,0.0217,0.0020,0.0752,-0.0072,0.433
10003,9059,3,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0508,0.0677,0.0216,-0.0440,0.0749,0.0465,0.433
10004,9059,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.0501,0.0640,0.0216,0.0669,0.0826,0.0525,0.433
10000,9060,0,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0634,-0.0657,0.0216,-0.0536,0.0759,-0.0641,0.867
10001,9060,1,1,false,batch,false,,false,false,false,,1.000,0.000,0.0651,-0.0724,0.0216,0.0520,0.0777,-0.0626,0.867
10002,9060,2,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0133,-0.0028,0.0217,-0.0086,0.0812,0.0001,0.867
10003,9060,3,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0646,0.0610,0.0216,-0.0640,0.0634,0.0567,0.867
10004,9060,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.0738,0.0721,0.0216,0.0537,0.0890,0.0659,0.867
10000,9061,0,2,false,batch,false,,false,false,false,,1.000,0.000,-0.0463,-0.0674,0.0216,-0.0526,0.0719,-0.0603,1.050
10001,9061,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.0915,-0.0668,0.0216,0.0603,0.0789,-0.0543,1.050
10002,9061,2,2,false,batch,false,,false,false,false,,1.000,0.000,0.0519,-0.0474,0.0217,-0.0083,0.0778,0.0071,1.050
10003,9061,3,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0597,0.0861,0.0216,-0.0580,0.0806,0.0542,1.050
10004,9061,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.0540,0.0618,0.0216,0.0523,0.0761,0.0622,1.050
10000,9062,0,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0524,-0.0712,0.0216,-0.0584,0.0506,-0.0658,0.354
10001,9062,1,4,false,batch,true,stacked,false,false,false,,1.000,0.000,0.0676,-0.0720,0.0216,0.0577,0.0700,-0.0539,0.354
10002,9062,2,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0017,-0.0087,0.0216,-0.0020,0.0888,-0.0079,0.354
10003,9062,3,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0307,0.0362,0.0216,-0.0459,0.0668,0.0507,0.354
10004,9062,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.0624,0.0565,0.0216,0.0559,0.0688,0.0585,0.354
10000,9063,0,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0849,-0.0747,0.0216,-0.0456,0.0503,-0.0432,1.037
10001,9063,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.0950,-0.0832,0.0216,0.0649,0.0702,-0.0618,1.037
10002,9063,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.0247,-0.0967,0.0217,-0.0006,0.0882,0.0057,1.037
10003,9063,3,1,false,batch,false,,false,false,false,,0.972,0.000,-0.0983,0.0903,0.0249,-0.0534,0.0660,0.0492,1.037
10004,9063,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.0554,0.0659,0.0216,0.0618,0.0666,0.0621,1.037
10000,9064,0,2,false,batch,false,,false,false,false,,1.000,0.000,-0.0465,-0.0604,0.0216,-0.0534,0.0720,-0.0604,1.250
10001,9064,1,4,false,batch,true,stacked,false,false,false,,1.000,0.000,0.0927,-0.0323,0.0216,0.0655,0.0597,-0.0661,1.250
10002,9064,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.0103,-0.0102,0.0217,0.0063,0.0810,0.0050,1.250
10003,9064,3,6,false,batch,false,,false,false,false,,0.998,0.000,-0.0505,0.0899,0.0227,-0.0543,0.0535,0.0644,1.250
10004,9064,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.0615,0.0645,0.0216,0.0658,0.0667,0.0656,1.250
10000,9065,0,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0577,-0.0818,0.0216,-0.0501,0.0508,-0.0603,0.833
10001,9065,1,2,false,batch,false,,false,false,false,,1.000,0.000,0.0624,-0.0638,0.0216,0.0598,0.0737,-0.0570,0.833
10002,9065,2,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0015,0.0296,0.0217,-0.0055,0.0573,0.0053,0.833
10003,9065,3,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0507,0.0643,0.0216,-0.0548,0.0786,0.0605,0.833
10004,9065,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.0618,0.0601,0.0216,0.0663,0.0544,0.0560,0.833
10000,9066,0,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0586,-0.0491,0.0216,-0.0630,0.0598,-0.0526,1.183
10001,9066,1,1,false,batch,false,,false,false,false,,1.000,0.000,0.0623,-0.0553,0.0216,0.0539,0.0557,-0.0520,1.183
10002,9066,2,4,false,batch,false,,false,false,false,,1.000,0.000,0.0090,-0.0368,0.0216,-0.0049,0.0892,0.0111,1.183
10003,9066,3,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0852,0.0926,0.0216,-0.0452,0.0535,0.0473,1.183
10004,9066,4,3,false,batch,false,,false,false,false,,1.000,0.000,0.0842,0.0488,0.0216,0.0526,0.0847,0.0538,1.183
10000,9067,0,2,false,batch,false,,false,false,false,,1.000,0.000,-0.0926,-0.0414,0.0216,-0.0638,0.0582,-0.0467,1.367
10001,9067,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.0762,-0.0798,0.0216,0.0654,0.0518,-0.0667,1.367
10002,9067,2,2,false,batch,false,,false,false,false,,0.996,0.000,-0.0175,-0.0327,0.0230,-0.0074,0.0814,0.0041,1.367
10003,9067,3,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0628,0.0648,0.0216,-0.0627,0.0645,0.0654,1.367
10004,9067,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.0972,0.0972,0.0216,0.0466,0.0628,0.0629,1.367
10000,9068,0,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0715,-0.0757,0.0216,-0.0632,0.0649,-0.0649,1.383
10001,9068,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.0740,-0.0972,0.0216,0.0514,0.0721,-0.0662,1.383
10002,9068,2,4,false,batch,false,,false,false,false,,1.000,0.000,0.0108,0.0062,0.0216,-0.0005,0.0593,0.0062,1.383
10003,9068,3,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0403,0.0718,0.0216,-0.0503,0.0821,0.0548,1.383
10004,9068,4,6,false,batch,false,,false,false,false,,1.000,0.000,0.0680,0.0459,0.0216,0.0626,0.0800,0.0549,1.383
10000,9069,0,1,false,batch,false,,false,false,false,,0.993,0.000,-0.0845,-0.0450,0.0234,-0.0560,0.0843,-0.0431,0.000
10001,9069,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.0375,-0.0562,0.0216,0.0542,0.0512,-0.0584,0.000
10002,9069,2,6,false,batch,false,,false,false,false,,1.000,0.000,0.0236,-0.0036,0.0217,-0.0003,0.0574,0.0089,0.000
10003,9069,3,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0509,0.0549,0.0216,-0.0530,0.0622,0.0546,0.000
10004,9069,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.0911,0.0916,0.0216,0.0569,0.0536,0.0584,0.000
10000,9070,0,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0764,-0.0222,0.0216,-0.0617,0.0720,-0.0524,1.333
10001,9070,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.0955,-0.0724,0.0216,0.0457,0.0625,-0.0463,1.333
10002,9070,2,6,false,batch,false,,false,false,false,,1.000,0.000,0.0002,0.0196,0.0217,0.0038,0.0777,-0.0032,1.333
10003,9070,3,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0602,0.0816,0.0216,-0.0470,0.0533,0.0506,1.333
10004,9070,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.0570,0.0600,0.0216,0.0658,0.0578,0.0550,1.333
10000,9071,0,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0545,-0.0412,0.0216,-0.0662,0.0515,-0.0636,1.033
10001,9071,1,4,false,batch,true,floor,false,false,true,floor-stuck-timeout,0.823,2.483,0.0973,-0.0923,0.0278,0.0650,0.0636,-0.0512,1.033
10002,9071,2,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0053,0.0022,0.0217,-0.0024,0.0602,0.0115,1.033
10003,9071,3,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0734,0.0877,0.0216,-0.0487,0.0613,0.0573,1.033
10004,9071,4,3,false,batch,false,,false,false,false,,1.000,0.000,0.0924,0.0723,0.0216,0.0464,0.0645,0.0436,1.033
10000,9072,0,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0404,-0.0324,0.0216,-0.0504,0.0713,-0.0476,1.133
10001,9072,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.0611,-0.0930,0.0216,0.0487,0.0587,-0.0479,1.133
10002,9072,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.0011,0.0922,0.0217,0.0089,0.0524,0.0076,1.133
10003,9072,3,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0903,0.0790,0.0216,-0.0650,0.0815,0.0485,1.133
10004,9072,4,6,false,batch,false,,false,false,false,,1.000,0.000,0.0579,0.0609,0.0216,0.0605,0.0823,0.0572,1.133
10000,9073,0,2,false,batch,false,,false,false,false,,1.000,0.000,-0.0509,-0.0559,0.0216,-0.0592,0.0510,-0.0526,1.052
10001,9073,1,6,false,batch,false,,false,false,false,,1.000,0.000,0.0535,-0.0641,0.0216,0.0542,0.0797,-0.0604,1.052
10002,9073,2,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0093,-0.0043,0.0217,0.0097,0.0748,-0.0118,1.052
10003,9073,3,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0432,0.0650,0.0216,-0.0492,0.0716,0.0520,1.052
10004,9073,4,1,false,batch,false,,false,false,false,,1.000,0.000,0.0626,0.0666,0.0216,0.0547,0.0647,0.0662,1.052
10000,9074,0,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0949,-0.0470,0.0216,-0.0556,0.0543,-0.0445,0.858
10001,9074,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.0863,-0.0972,0.0216,0.0606,0.0894,-0.0604,0.858
10002,9074,2,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0403,0.0932,0.0216,0.0089,0.0694,-0.0015,0.858
10003,9074,3,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0862,0.0772,0.0216,-0.0511,0.0896,0.0572,0.858
10004,9074,4,4,false,batch,false,,false,false,false,,1.000,0.000,0.0918,0.0327,0.0216,0.0501,0.0671,0.0436,0.858
10000,9075,0,2,false,batch,false,,false,false,false,,1.000,0.000,-0.0962,-0.0880,0.0216,-0.0453,0.0809,-0.0534,1.017
10001,9075,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.0874,-0.0041,0.0216,0.0474,0.0645,-0.0476,1.017
10002,9075,2,4,false,batch,false,,false,false,false,,1.000,0.000,0.0054,-0.0067,0.0216,0.0051,0.0846,-0.0114,1.017
10003,9075,3,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0461,0.0337,0.0216,-0.0548,0.0608,0.0471,1.017
10004,9075,4,6,false,batch,false,,false,false,false,,1.000,0.000,0.0583,0.0698,0.0216,0.0543,0.0641,0.0622,1.017
10000,9076,0,2,false,batch,false,,false,false,false,,1.000,0.000,-0.0760,-0.0366,0.0216,-0.0589,0.0627,-0.0437,1.483
10001,9076,1,2,false,batch,false,,false,false,false,,1.000,0.000,0.0689,-0.0704,0.0216,0.0628,0.0875,-0.0658,1.483
10002,9076,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.0158,-0.0953,0.0217,0.0046,0.0870,-0.0074,1.483
10003,9076,3,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0615,0.0432,0.0216,-0.0599,0.0506,0.0525,1.483
10004,9076,4,5,false,batch,false,,false,false,false,,0.986,0.000,0.0964,0.0558,0.0241,0.0440,0.0677,0.0558,1.483
10000,9077,0,2,false,batch,false,,false,false,false,,1.000,0.000,-0.0434,-0.0648,0.0216,-0.0492,0.0860,-0.0591,1.117
10001,9077,1,2,false,batch,false,,false,false,false,,1.000,0.000,0.0606,-0.0523,0.0216,0.0579,0.0563,-0.0550,1.117
10002,9077,2,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0213,-0.0126,0.0217,0.0029,0.0717,-0.0069,1.117
10003,9077,3,2,false,batch,false,,false,false,false,,1.000,0.000,-0.0565,0.0582,0.0216,-0.0620,0.0607,0.0535,1.117
10004,9077,4,6,false,batch,false,,false,false,false,,1.000,0.000,0.0530,0.0861,0.0216,0.0468,0.0546,0.0432,1.117
10000,9078,0,1,false,batch,true,stacked,false,false,false,,1.000,0.000,-0.0909,-0.0477,0.0216,-0.0543,0.0539,-0.0446,0.883
10001,9078,1,1,false,batch,false,,false,false,false,,1.000,0.000,0.0701,-0.0615,0.0216,0.0628,0.0796,-0.0497,0.883
10002,9078,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.0106,-0.0035,0.0217,0.0062,0.0823,-0.0094,0.883
10003,9078,3,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0616,0.0567,0.0216,-0.0544,0.0604,0.0559,0.883
10004,9078,4,6,false,batch,false,,false,false,false,,1.000,0.000,0.0441,0.0587,0.0216,0.0473,0.0725,0.0582,0.883
10000,9079,0,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0534,-0.0696,0.0216,-0.0595,0.0745,-0.0600,0.500
10001,9079,1,1,false,batch,false,,false,false,false,,1.000,0.000,0.0740,-0.0686,0.0216,0.0612,0.0558,-0.0557,0.500
10002,9079,2,4,false,batch,false,,false,false,false,,1.000,0.000,0.0069,-0.0920,0.0216,0.0098,0.0631,0.0019,0.500
10003,9079,3,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0618,0.0555,0.0216,-0.0565,0.0587,0.0542,0.500
10004,9079,4,1,false,batch,true,wall,false,false,true,wall-blocked,0.953,0.800,0.0812,0.1124,0.0640,0.0439,0.0558,0.0582,0.500
10000,9080,0,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0907,-0.0389,0.0216,-0.0615,0.0643,-0.0614,1.200
10001,9080,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.0613,-0.0467,0.0216,0.0591,0.0675,-0.0480,1.200
10002,9080,2,2,false,batch,false,,false,false,false,,1.000,0.000,-0.0370,-0.0187,0.0217,-0.0066,0.0892,0.0043,1.200
10003,9080,3,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0654,0.0360,0.0216,-0.0667,0.0582,0.0548,1.200
10004,9080,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.0813,0.0847,0.0216,0.0517,0.0691,0.0446,1.200
10000,9081,0,5,false,batch,true,stacked,false,false,false,,1.000,0.000,-0.0825,-0.0972,0.0216,-0.0608,0.0736,-0.0591,0.350
10001,9081,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.0535,-0.0618,0.0216,0.0468,0.0685,-0.0584,0.350
10002,9081,2,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0019,0.0038,0.0217,-0.0114,0.0779,-0.0090,0.350
10003,9081,3,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0628,0.0500,0.0216,-0.0649,0.0604,0.0537,0.350
10004,9081,4,1,false,batch,false,,false,false,false,,1.000,0.000,0.0414,0.0550,0.0216,0.0497,0.0684,0.0579,0.350
10000,9082,0,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0634,-0.0570,0.0216,-0.0649,0.0621,-0.0600,0.850
10001,9082,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.0371,-0.0618,0.0216,0.0447,0.0766,-0.0560,0.850
10002,9082,2,2,false,batch,false,,false,false,false,,1.000,0.000,0.0066,0.0096,0.0217,0.0111,0.0877,-0.0081,0.850
10003,9082,3,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0547,0.0630,0.0216,-0.0539,0.0707,0.0624,0.850
10004,9082,4,1,false,batch,false,,false,false,false,,1.000,0.000,0.0563,0.0657,0.0216,0.0581,0.0884,0.0658,0.850
10000,9083,0,2,false,batch,false,,false,false,false,,1.000,0.000,-0.0407,-0.0553,0.0216,-0.0572,0.0548,-0.0623,1.000
10001,9083,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.0585,-0.0908,0.0216,0.0481,0.0820,-0.0561,1.000
10002,9083,2,3,false,batch,false,,false,false,false,,1.000,0.000,0.0716,-0.0055,0.0216,-0.0105,0.0606,0.0004,1.000
10003,9083,3,1,false,batch,false,,false,false,false,,0.999,0.000,-0.0875,0.0942,0.0222,-0.0666,0.0533,0.0588,1.000
10004,9083,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.0380,0.0598,0.0216,0.0439,0.0782,0.0569,1.000
10000,9084,0,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0605,-0.0736,0.0216,-0.0544,0.0563,-0.0592,0.867
10001,9084,1,1,false,batch,true,stacked,false,false,false,,1.000,0.000,0.0600,-0.0805,0.0216,0.0642,0.0599,-0.0496,0.867
10002,9084,2,6,false,batch,false,,false,false,false,,1.000,0.000,0.0020,-0.0221,0.0217,0.0087,0.0836,0.0043,0.867
10003,9084,3,3,false,batch,false,,false,false,false,,1.000,0.000,-0.0500,0.0425,0.0216,-0.0547,0.0731,0.0541,0.867
10004,9084,4,6,false,batch,false,,false,false,false,,1.000,0.000,0.0950,0.0972,0.0216,0.0627,0.0699,0.0449,0.867
10000,9085,0,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0287,-0.0714,0.0216,-0.0434,0.0709,-0.0665,0.783
10001,9085,1,6,false,batch,false,,false,false,false,,1.000,0.000,0.0669,-0.0609,0.0216,0.0561,0.0851,-0.0558,0.783
10002,9085,2,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0053,-0.0020,0.0217,-0.0104,0.0720,-0.0085,0.783
10003,9085,3,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0386,0.0554,0.0216,-0.0514,0.0805,0.0634,0.783
10004,9085,4,6,false,batch,false,,false,false,false,,1.000,0.000,0.0408,0.0660,0.0216,0.0574,0.0708,0.0606,0.783
10000,9086,0,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0618,-0.0410,0.0216,-0.0496,0.0601,-0.0555,0.000
10001,9086,1,3,false,batch,false,,false,false,false,,1.000,0.000,0.0906,-0.0726,0.0216,0.0577,0.0799,-0.0603,0.000
10002,9086,2,6,false,batch,false,,false,false,false,,1.000,0.000,0.0294,0.0180,0.0217,0.0087,0.0863,0.0039,0.000
10003,9086,3,6,false,batch,true,floor|wall,false,true,true,floor-stuck-timeout,0.783,0.985,-0.0941,0.0931,0.0282,-0.0667,0.0874,0.0449,0.000
10004,9086,4,1,false,batch,false,,false,false,false,,1.000,0.000,0.0809,0.0353,0.0216,0.0633,0.0804,0.0489,0.000
10000,9087,0,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0543,-0.0622,0.0216,-0.0578,0.0631,-0.0602,1.017
10001,9087,1,2,false,batch,false,,false,false,false,,1.000,0.000,0.0927,-0.0888,0.0216,0.0548,0.0736,-0.0538,1.017
10002,9087,2,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0240,0.0155,0.0216,0.0029,0.0640,-0.0106,1.017
10003,9087,3,3,false,batch,false,,false,false,false,,0.987,0.000,-0.0964,0.0811,0.0241,-0.0518,0.0729,0.0602,1.017
10004,9087,4,5,false,batch,false,,false,false,false,,1.000,0.000,0.0596,0.0762,0.0216,0.0551,0.0776,0.0629,1.017
10000,9088,0,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0449,-0.0755,0.0216,-0.0470,0.0810,-0.0549,1.067
10001,9088,1,2,false,batch,false,,false,false,false,,1.000,0.000,0.0660,-0.0426,0.0216,0.0653,0.0602,-0.0596,1.067
10002,9088,2,2,false,batch,false,,false,false,false,,1.000,0.000,-0.0022,0.0127,0.0217,-0.0037,0.0746,0.0052,1.067
10003,9088,3,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0688,0.0344,0.0216,-0.0667,0.0648,0.0432,1.067
10004,9088,4,6,false,batch,false,,false,false,false,,1.000,0.000,0.0596,0.0721,0.0216,0.0497,0.0762,0.0539,1.067
10000,9089,0,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0682,-0.0564,0.0216,-0.0524,0.0503,-0.0517,1.017
10001,9089,1,6,false,batch,false,,false,false,false,,0.998,0.000,0.0829,-0.0872,0.0226,0.0637,0.0537,-0.0442,1.017
10002,9089,2,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0230,-0.0084,0.0216,-0.0026,0.0776,0.0102,1.017
10003,9089,3,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0618,0.0571,0.0216,-0.0516,0.0626,0.0611,1.017
10004,9089,4,2,false,batch,false,,false,false,false,,1.000,0.000,0.0629,0.0691,0.0216,0.0652,0.0534,0.0653,1.017
10000,9090,0,1,false,batch,true,stacked,false,false,false,,1.000,0.000,-0.0578,-0.0836,0.0216,-0.0455,0.0627,-0.0470,0.658
10001,9090,1,6,false,batch,false,,false,false,false,,1.000,0.000,0.0699,-0.0691,0.0216,0.0615,0.0554,-0.0434,0.658
10002,9090,2,2,false,batch,false,,false,false,false,,1.000,0.000,-0.0003,0.0044,0.0217,0.0075,0.0549,0.0072,0.658
10003,9090,3,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0629,0.0488,0.0216,-0.0446,0.0822,0.0438,0.658
10004,9090,4,3,false,batch,false,,false,false,false,,1.000,0.000,0.0958,0.0857,0.0216,0.0504,0.0587,0.0559,0.658
10000,9091,0,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0507,-0.0515,0.0216,-0.0461,0.0654,-0.0523,1.258
10001,9091,1,5,false,batch,false,,false,false,false,,1.000,0.000,0.0836,-0.0839,0.0216,0.0440,0.0854,-0.0586,1.258
10002,9091,2,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0226,0.0402,0.0217,0.0106,0.0692,-0.0086,1.258
10003,9091,3,2,false,batch,false,,false,false,false,,1.000,0.000,-0.0913,-0.0074,0.0216,-0.0492,0.0585,0.0614,1.258
10004,9091,4,6,false,batch,false,,false,false,false,,1.000,0.000,0.0608,0.0407,0.0216,0.0617,0.0843,0.0468,1.258
10000,9092,0,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0429,-0.0619,0.0216,-0.0602,0.0619,-0.0541,0.883
10001,9092,1,4,false,batch,false,,false,false,false,,1.000,0.000,0.0648,-0.0514,0.0216,0.0658,0.0700,-0.0432,0.883
10002,9092,2,5,false,batch,false,,false,false,false,,1.000,0.000,-0.0006,-0.0039,0.0217,0.0028,0.0705,-0.0031,0.883
10003,9092,3,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0345,0.0606,0.0216,-0.0441,0.0625,0.0656,0.883
10004,9092,4,3,false,batch,false,,false,false,false,,1.000,0.000,0.0590,0.0584,0.0216,0.0600,0.0642,0.0557,0.883
10000,9093,0,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0536,-0.0695,0.0216,-0.0473,0.0510,-0.0620,1.033
10001,9093,1,6,false,batch,false,,false,false,false,,1.000,0.000,0.0630,-0.0820,0.0216,0.0631,0.0706,-0.0623,1.033
10002,9093,2,3,false,batch,false,,false,false,false,,1.000,0.000,0.0038,-0.0398,0.0216,-0.0094,0.0734,0.0027,1.033
10003,9093,3,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0716,0.0934,0.0216,-0.0479,0.0793,0.0433,1.033
10004,9093,4,3,false,batch,false,,false,false,false,,1.000,0.000,0.0554,0.0679,0.0216,0.0669,0.0564,0.0660,1.033
10000,9094,0,4,false,batch,false,,false,false,false,,1.000,0.000,-0.0788,-0.0708,0.0216,-0.0607,0.0551,-0.0496,1.183
10001,9094,1,6,false,batch,false,,false,false,false,,0.993,0.000,0.0808,-0.0928,0.0235,0.0562,0.0831,-0.0493,1.183
10002,9094,2,6,false,batch,false,,false,false,false,,1.000,0.000,-0.0192,-0.0541,0.0217,0.0119,0.0704,0.0093,1.183
10003,9094,3,1,false,batch,false,,false,false,false,,1.000,0.000,-0.0607,0.0454,0.0216,-0.0663,0.0745,0.0470,1.183
10004,9094,4,3,false,batch,false,,false,false,false,,1.000,0.000,0.0959,0.0948,0.0216,0.0502,0.0623,0.0517,1.183
10000,9095,0,4,false,batch,true,stacked,false,false,false,,1.000,0.000,-0.0863,-0.0663,0.0216,-0.0552,0.0636,-0.0552,1.050
10001,9095,1,2,false,batch,true,stacked,false,false,false,,1.000,0.000,0.0956,-0.0357,0.0216,0.0543,0.0611,-0.0467,1.050
10002,9095,2,1,false,batch,false,,false,false,false,,1.000,0.000,0.0009,0.0082,0.0217,0.0099,0.0726,0.0067,1.050
